WARNING:root: [!] Starting Masked Language Model evaluation over 2 splits!
WARNING:root: [!] Loaded data and vocab. X train size: (76126, 2048), X test size: (17407, 2048), vocab size: 10000
WARNING:root: [!] Initiating Self-Supervised Learning Pretraining
     Language Modeling MaskedLanguageModel
     Model ReformerLM with config:
	{'vocabSize': 10000, 'hiddenNeurons': [64]}
WARNING:root: [*] Mon Jan  9 17:44:24 2023: Train Epoch: 1 [29200/68513 (43%)]	Loss: 431.897491 | Not computing TPR and F1 | Elapsed: 53.58s
WARNING:root: [*] Mon Jan  9 17:45:17 2023: Train Epoch: 1 [29600/68513 (43%)]	Loss: 367.965881 | Not computing TPR and F1 | Elapsed: 53.53s
WARNING:root: [*] Mon Jan  9 17:46:11 2023: Train Epoch: 1 [30000/68513 (44%)]	Loss: 173.969498 | Not computing TPR and F1 | Elapsed: 53.54s
WARNING:root: [*] Mon Jan  9 17:47:04 2023: Train Epoch: 1 [30400/68513 (44%)]	Loss: 331.563232 | Not computing TPR and F1 | Elapsed: 53.59s
WARNING:root: [*] Mon Jan  9 17:47:58 2023: Train Epoch: 1 [30800/68513 (45%)]	Loss: 291.597473 | Not computing TPR and F1 | Elapsed: 53.57s
WARNING:root: [*] Mon Jan  9 17:48:52 2023: Train Epoch: 1 [31200/68513 (46%)]	Loss: 418.080139 | Not computing TPR and F1 | Elapsed: 53.83s
WARNING:root: [*] Mon Jan  9 17:49:45 2023: Train Epoch: 1 [31600/68513 (46%)]	Loss: 227.788788 | Not computing TPR and F1 | Elapsed: 53.59s
WARNING:root: [*] Mon Jan  9 17:50:39 2023: Train Epoch: 1 [32000/68513 (47%)]	Loss: 299.506500 | Not computing TPR and F1 | Elapsed: 53.55s
WARNING:root: [*] Mon Jan  9 17:51:32 2023: Train Epoch: 1 [32400/68513 (47%)]	Loss: 408.255127 | Not computing TPR and F1 | Elapsed: 53.43s
WARNING:root: [*] Mon Jan  9 17:52:26 2023: Train Epoch: 1 [32800/68513 (48%)]	Loss: 168.331024 | Not computing TPR and F1 | Elapsed: 53.60s
WARNING:root: [*] Mon Jan  9 17:53:19 2023: Train Epoch: 1 [33200/68513 (48%)]	Loss: 432.140381 | Not computing TPR and F1 | Elapsed: 53.44s
WARNING:root: [*] Mon Jan  9 17:54:13 2023: Train Epoch: 1 [33600/68513 (49%)]	Loss: 273.134094 | Not computing TPR and F1 | Elapsed: 53.80s
WARNING:root: [*] Mon Jan  9 17:55:07 2023: Train Epoch: 1 [34000/68513 (50%)]	Loss: 351.270142 | Not computing TPR and F1 | Elapsed: 53.53s
WARNING:root: [*] Mon Jan  9 17:56:00 2023: Train Epoch: 1 [34400/68513 (50%)]	Loss: 304.662842 | Not computing TPR and F1 | Elapsed: 53.53s
WARNING:root: [*] Mon Jan  9 17:56:54 2023: Train Epoch: 1 [34800/68513 (51%)]	Loss: 234.572952 | Not computing TPR and F1 | Elapsed: 53.55s
WARNING:root: [*] Mon Jan  9 17:57:47 2023: Train Epoch: 1 [35200/68513 (51%)]	Loss: 313.452515 | Not computing TPR and F1 | Elapsed: 53.53s
WARNING:root: [*] Mon Jan  9 17:58:41 2023: Train Epoch: 1 [35600/68513 (52%)]	Loss: 316.373840 | Not computing TPR and F1 | Elapsed: 53.77s
WARNING:root: [*] Mon Jan  9 17:59:35 2023: Train Epoch: 1 [36000/68513 (53%)]	Loss: 275.189850 | Not computing TPR and F1 | Elapsed: 53.68s
WARNING:root: [*] Mon Jan  9 18:00:28 2023: Train Epoch: 1 [36400/68513 (53%)]	Loss: 394.804016 | Not computing TPR and F1 | Elapsed: 53.45s
WARNING:root: [*] Mon Jan  9 18:01:22 2023: Train Epoch: 1 [36800/68513 (54%)]	Loss: 337.149902 | Not computing TPR and F1 | Elapsed: 53.46s
WARNING:root: [*] Mon Jan  9 18:02:15 2023: Train Epoch: 1 [37200/68513 (54%)]	Loss: 366.484863 | Not computing TPR and F1 | Elapsed: 53.43s
WARNING:root: [*] Mon Jan  9 18:03:09 2023: Train Epoch: 1 [37600/68513 (55%)]	Loss: 361.454590 | Not computing TPR and F1 | Elapsed: 53.55s
WARNING:root: [*] Mon Jan  9 18:04:02 2023: Train Epoch: 1 [38000/68513 (55%)]	Loss: 272.539520 | Not computing TPR and F1 | Elapsed: 53.49s
WARNING:root: [*] Mon Jan  9 18:04:56 2023: Train Epoch: 1 [38400/68513 (56%)]	Loss: 395.357056 | Not computing TPR and F1 | Elapsed: 53.46s
WARNING:root: [*] Mon Jan  9 18:05:49 2023: Train Epoch: 1 [38800/68513 (57%)]	Loss: 319.753967 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:06:43 2023: Train Epoch: 1 [39200/68513 (57%)]	Loss: 273.333740 | Not computing TPR and F1 | Elapsed: 53.49s
WARNING:root: [*] Mon Jan  9 18:07:36 2023: Train Epoch: 1 [39600/68513 (58%)]	Loss: 363.550171 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:08:29 2023: Train Epoch: 1 [40000/68513 (58%)]	Loss: 213.929718 | Not computing TPR and F1 | Elapsed: 53.40s
WARNING:root: [*] Mon Jan  9 18:09:23 2023: Train Epoch: 1 [40400/68513 (59%)]	Loss: 238.623230 | Not computing TPR and F1 | Elapsed: 53.57s
WARNING:root: [*] Mon Jan  9 18:10:16 2023: Train Epoch: 1 [40800/68513 (60%)]	Loss: 282.438416 | Not computing TPR and F1 | Elapsed: 53.44s
WARNING:root: [*] Mon Jan  9 18:11:10 2023: Train Epoch: 1 [41200/68513 (60%)]	Loss: 265.382324 | Not computing TPR and F1 | Elapsed: 53.53s
WARNING:root: [*] Mon Jan  9 18:12:03 2023: Train Epoch: 1 [41600/68513 (61%)]	Loss: 251.681061 | Not computing TPR and F1 | Elapsed: 53.43s
WARNING:root: [*] Mon Jan  9 18:12:57 2023: Train Epoch: 1 [42000/68513 (61%)]	Loss: 281.280426 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:13:50 2023: Train Epoch: 1 [42400/68513 (62%)]	Loss: 240.792114 | Not computing TPR and F1 | Elapsed: 53.49s
WARNING:root: [*] Mon Jan  9 18:14:44 2023: Train Epoch: 1 [42800/68513 (62%)]	Loss: 414.410522 | Not computing TPR and F1 | Elapsed: 53.41s
WARNING:root: [*] Mon Jan  9 18:15:37 2023: Train Epoch: 1 [43200/68513 (63%)]	Loss: 372.440186 | Not computing TPR and F1 | Elapsed: 53.45s
WARNING:root: [*] Mon Jan  9 18:16:31 2023: Train Epoch: 1 [43600/68513 (64%)]	Loss: 352.777130 | Not computing TPR and F1 | Elapsed: 53.41s
WARNING:root: [*] Mon Jan  9 18:17:24 2023: Train Epoch: 1 [44000/68513 (64%)]	Loss: 303.928619 | Not computing TPR and F1 | Elapsed: 53.41s
WARNING:root: [*] Mon Jan  9 18:18:17 2023: Train Epoch: 1 [44400/68513 (65%)]	Loss: 320.732178 | Not computing TPR and F1 | Elapsed: 53.38s
WARNING:root: [*] Mon Jan  9 18:19:11 2023: Train Epoch: 1 [44800/68513 (65%)]	Loss: 444.497345 | Not computing TPR and F1 | Elapsed: 53.40s
WARNING:root: [*] Mon Jan  9 18:20:04 2023: Train Epoch: 1 [45200/68513 (66%)]	Loss: 360.811768 | Not computing TPR and F1 | Elapsed: 53.61s
WARNING:root: [*] Mon Jan  9 18:20:58 2023: Train Epoch: 1 [45600/68513 (67%)]	Loss: 317.276459 | Not computing TPR and F1 | Elapsed: 53.47s
WARNING:root: [*] Mon Jan  9 18:21:51 2023: Train Epoch: 1 [46000/68513 (67%)]	Loss: 188.066254 | Not computing TPR and F1 | Elapsed: 53.50s
WARNING:root: [*] Mon Jan  9 18:22:45 2023: Train Epoch: 1 [46400/68513 (68%)]	Loss: 274.601074 | Not computing TPR and F1 | Elapsed: 53.47s
WARNING:root: [*] Mon Jan  9 18:23:38 2023: Train Epoch: 1 [46800/68513 (68%)]	Loss: 313.400177 | Not computing TPR and F1 | Elapsed: 53.46s
WARNING:root: [*] Mon Jan  9 18:24:32 2023: Train Epoch: 1 [47200/68513 (69%)]	Loss: 243.421387 | Not computing TPR and F1 | Elapsed: 53.47s
WARNING:root: [*] Mon Jan  9 18:25:25 2023: Train Epoch: 1 [47600/68513 (69%)]	Loss: 307.506439 | Not computing TPR and F1 | Elapsed: 53.41s
WARNING:root: [*] Mon Jan  9 18:26:19 2023: Train Epoch: 1 [48000/68513 (70%)]	Loss: 326.606628 | Not computing TPR and F1 | Elapsed: 53.51s
WARNING:root: [*] Mon Jan  9 18:27:12 2023: Train Epoch: 1 [48400/68513 (71%)]	Loss: 244.985825 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:28:05 2023: Train Epoch: 1 [48800/68513 (71%)]	Loss: 363.505188 | Not computing TPR and F1 | Elapsed: 53.39s
WARNING:root: [*] Mon Jan  9 18:28:59 2023: Train Epoch: 1 [49200/68513 (72%)]	Loss: 403.920807 | Not computing TPR and F1 | Elapsed: 53.41s
WARNING:root: [*] Mon Jan  9 18:29:52 2023: Train Epoch: 1 [49600/68513 (72%)]	Loss: 369.215179 | Not computing TPR and F1 | Elapsed: 53.41s
WARNING:root: [*] Mon Jan  9 18:30:46 2023: Train Epoch: 1 [50000/68513 (73%)]	Loss: 346.020020 | Not computing TPR and F1 | Elapsed: 53.66s
WARNING:root: [*] Mon Jan  9 18:31:39 2023: Train Epoch: 1 [50400/68513 (74%)]	Loss: 284.494415 | Not computing TPR and F1 | Elapsed: 53.49s
WARNING:root: [*] Mon Jan  9 18:32:33 2023: Train Epoch: 1 [50800/68513 (74%)]	Loss: 288.979492 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:33:26 2023: Train Epoch: 1 [51200/68513 (75%)]	Loss: 176.581253 | Not computing TPR and F1 | Elapsed: 53.48s
WARNING:root: [*] Mon Jan  9 18:34:20 2023: Train Epoch: 1 [51600/68513 (75%)]	Loss: 253.865723 | Not computing TPR and F1 | Elapsed: 53.49s
WARNING:root: [*] Mon Jan  9 18:35:13 2023: Train Epoch: 1 [52000/68513 (76%)]	Loss: 344.900452 | Not computing TPR and F1 | Elapsed: 53.50s
WARNING:root: [*] Mon Jan  9 18:36:07 2023: Train Epoch: 1 [52400/68513 (76%)]	Loss: 289.758362 | Not computing TPR and F1 | Elapsed: 53.43s
WARNING:root: [*] Mon Jan  9 18:37:00 2023: Train Epoch: 1 [52800/68513 (77%)]	Loss: 381.188660 | Not computing TPR and F1 | Elapsed: 53.47s
WARNING:root: [*] Mon Jan  9 18:37:54 2023: Train Epoch: 1 [53200/68513 (78%)]	Loss: 318.691956 | Not computing TPR and F1 | Elapsed: 53.52s
WARNING:root: [*] Mon Jan  9 18:38:47 2023: Train Epoch: 1 [53600/68513 (78%)]	Loss: 354.780029 | Not computing TPR and F1 | Elapsed: 53.43s
WARNING:root: [*] Mon Jan  9 18:39:41 2023: Train Epoch: 1 [54000/68513 (79%)]	Loss: 353.838440 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:40:34 2023: Train Epoch: 1 [54400/68513 (79%)]	Loss: 147.358765 | Not computing TPR and F1 | Elapsed: 53.68s
WARNING:root: [*] Mon Jan  9 18:41:28 2023: Train Epoch: 1 [54800/68513 (80%)]	Loss: 340.095093 | Not computing TPR and F1 | Elapsed: 53.58s
WARNING:root: [*] Mon Jan  9 18:42:21 2023: Train Epoch: 1 [55200/68513 (81%)]	Loss: 234.036407 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:43:15 2023: Train Epoch: 1 [55600/68513 (81%)]	Loss: 384.800110 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:44:08 2023: Train Epoch: 1 [56000/68513 (82%)]	Loss: 285.423767 | Not computing TPR and F1 | Elapsed: 53.44s
WARNING:root: [*] Mon Jan  9 18:45:01 2023: Train Epoch: 1 [56400/68513 (82%)]	Loss: 417.437866 | Not computing TPR and F1 | Elapsed: 53.39s
WARNING:root: [*] Mon Jan  9 18:45:55 2023: Train Epoch: 1 [56800/68513 (83%)]	Loss: 216.131104 | Not computing TPR and F1 | Elapsed: 53.46s
WARNING:root: [*] Mon Jan  9 18:46:48 2023: Train Epoch: 1 [57200/68513 (83%)]	Loss: 218.981659 | Not computing TPR and F1 | Elapsed: 53.39s
WARNING:root: [*] Mon Jan  9 18:47:42 2023: Train Epoch: 1 [57600/68513 (84%)]	Loss: 339.054321 | Not computing TPR and F1 | Elapsed: 53.52s
WARNING:root: [*] Mon Jan  9 18:48:35 2023: Train Epoch: 1 [58000/68513 (85%)]	Loss: 227.842255 | Not computing TPR and F1 | Elapsed: 53.41s
WARNING:root: [*] Mon Jan  9 18:49:29 2023: Train Epoch: 1 [58400/68513 (85%)]	Loss: 318.138885 | Not computing TPR and F1 | Elapsed: 53.55s
WARNING:root: [*] Mon Jan  9 18:50:22 2023: Train Epoch: 1 [58800/68513 (86%)]	Loss: 292.497284 | Not computing TPR and F1 | Elapsed: 53.32s
WARNING:root: [*] Mon Jan  9 18:51:16 2023: Train Epoch: 1 [59200/68513 (86%)]	Loss: 209.021698 | Not computing TPR and F1 | Elapsed: 53.72s
WARNING:root: [*] Mon Jan  9 18:52:09 2023: Train Epoch: 1 [59600/68513 (87%)]	Loss: 154.098328 | Not computing TPR and F1 | Elapsed: 53.46s
WARNING:root: [*] Mon Jan  9 18:53:03 2023: Train Epoch: 1 [60000/68513 (88%)]	Loss: 388.304443 | Not computing TPR and F1 | Elapsed: 53.42s
WARNING:root: [*] Mon Jan  9 18:53:56 2023: Train Epoch: 1 [60400/68513 (88%)]	Loss: 303.255371 | Not computing TPR and F1 | Elapsed: 53.39s
WARNING:root: [*] Mon Jan  9 18:54:49 2023: Train Epoch: 1 [60800/68513 (89%)]	Loss: 426.371643 | Not computing TPR and F1 | Elapsed: 53.37s
WARNING:root: [*] Mon Jan  9 18:55:43 2023: Train Epoch: 1 [61200/68513 (89%)]	Loss: 231.635681 | Not computing TPR and F1 | Elapsed: 53.71s
WARNING:root: [*] Mon Jan  9 18:56:37 2023: Train Epoch: 1 [61600/68513 (90%)]	Loss: 337.231262 | Not computing TPR and F1 | Elapsed: 53.49s
WARNING:root: [*] Mon Jan  9 18:57:30 2023: Train Epoch: 1 [62000/68513 (90%)]	Loss: 471.122131 | Not computing TPR and F1 | Elapsed: 53.40s
WARNING:root: [*] Mon Jan  9 18:58:24 2023: Train Epoch: 1 [62400/68513 (91%)]	Loss: 281.457764 | Not computing TPR and F1 | Elapsed: 53.44s
